ID,Confirmed,Deaths
471,756026,17208
472,522129,6944
473,305574,7006
474,582629,8687
475,104189,1415
476,209011,2169
477,304184,5260
478,84649,1243
479,915262,24637
480,191984,3927
481,1894179,50539
482,921653,12252
483,103360,1503
484,1019794,19055
485,440457,4968
486,165087,2395
487,1031921,25071
488,138127,2626
489,551931,9114
490,117947,1938
491,810933,12000
492,2789086,48284
493,386022,2130
494,19522,226
495,620517,10328
496,366658,5271
497,142035,2695
498,637025,7322
499,56421,697
500,516550,10550
501,63497,318
502,844870,16934
503,330166,5645
504,3663452,59003
505,463915,6125
506,312318,7899
507,95063,1560
508,1998640,33362
509,1061421,19219
510,30837,471
511,181016,1966
512,1246882,23609
513,686509,12901
514,352575,5775
515,304129,4863
516,427785,6210
517,445310,10151
518,50873,754
519,413405,8294
520,638466,17211
521,756026,17208
522,522129,6944
523,305574,7006
524,582629,8687
525,104189,1415
526,209011,2169
527,304184,5260
528,84649,1243
529,915262,24637
530,191984,3927
531,1894179,50539
532,921653,12252
533,103360,1503
534,1019794,19055
535,440457,4968
536,165087,2395
537,1031921,25071
538,138127,2626
539,551931,9114
540,117947,1938
541,810933,12000
542,2789086,48284
543,386022,2130
544,19522,226
545,620517,10328
546,366658,5271
547,142035,2695
548,637025,7322
549,56421,697
550,516550,10550
551,63497,318
552,844870,16934
553,330166,5645
554,3663452,59003
555,463915,6125
556,312318,7899
557,95063,1560
558,1998640,33362
559,1061421,19219
560,30837,471
561,181016,1966
562,1246882,23609
563,686509,12901
564,352575,5775
565,304129,4863
566,427785,6210
567,445310,10151
568,50873,754
569,413405,8294
570,638466,17211
571,756026,17208
572,522129,6944
573,305574,7006
574,582629,8687
575,104189,1415
576,209011,2169
577,304184,5260
578,84649,1243
579,915262,24637
580,191984,3927
581,1894179,50539
582,921653,12252
583,103360,1503
584,1019794,19055
585,440457,4968
586,165087,2395
587,1031921,25071
588,138127,2626
589,551931,9114
590,117947,1938
591,810933,12000
592,2789086,48284
593,386022,2130
594,19522,226
595,620517,10328
596,366658,5271
597,142035,2695
598,637025,7322
599,56421,697
600,516550,10550
601,63497,318
602,844870,16934
603,330166,5645
604,3663452,59003
605,463915,6125
606,312318,7899
607,95063,1560
608,1998640,33362
609,1061421,19219
610,30837,471
611,181016,1966
612,1246882,23609
613,686509,12901
614,352575,5775
615,304129,4863
616,427785,6210
617,445310,10151
618,50873,754
619,413405,8294
620,638466,17211
621,756026,17208
622,522129,6944
623,305574,7006
624,582629,8687
625,104189,1415
626,209011,2169
627,304184,5260
628,84649,1243
629,915262,24637
630,191984,3927
631,1894179,50539
632,921653,12252
633,103360,1503
634,1019794,19055
635,440457,4968
636,165087,2395
637,1031921,25071
638,138127,2626
639,551931,9114
640,117947,1938
641,810933,12000
642,2789086,48284
643,386022,2130
644,19522,226
645,620517,10328
646,366658,5271
647,142035,2695
648,637025,7322
649,56421,697
650,516550,10550
651,63497,318
652,844870,16934
653,330166,5645
654,3663452,59003
655,463915,6125
656,312318,7899
657,95063,1560
658,1998640,33362
659,1061421,19219
660,30837,471
661,181016,1966
662,1246882,23609
663,686509,12901
664,352575,5775
665,304129,4863
666,427785,6210
667,445310,10151
668,50873,754
669,413405,8294
670,638466,17211
671,756026,17208
672,522129,6944
673,305574,7006
674,582629,8687
675,104189,1415
676,209011,2169
677,304184,5260
678,84649,1243
679,915262,24637
680,191984,3927
681,1894179,50539
682,921653,12252
683,103360,1503
684,1019794,19055
685,440457,4968
686,165087,2395
687,1031921,25071
688,138127,2626
689,551931,9114
690,117947,1938
691,810933,12000
692,2789086,48284
693,386022,2130
694,19522,226
695,620517,10328
696,366658,5271
697,142035,2695
698,637025,7322
699,56421,697
700,516550,10550
701,63497,318
702,844870,16934
703,330166,5645
704,3663452,59003
705,463915,6125
706,312318,7899
707,95063,1560
708,1998640,33362
709,1061421,19219
710,30837,471
711,181016,1966
712,1246882,23609
713,686509,12901
714,352575,5775
715,304129,4863
716,427785,6210
717,445310,10151
718,50873,754
719,413405,8294
720,638466,17211
721,756026,17208
722,522129,6944
723,305574,7006
724,582629,8687
725,104189,1415
726,209011,2169
727,304184,5260
728,84649,1243
729,915262,24637
730,191984,3927
731,1894179,50539
732,921653,12252
733,103360,1503
734,1019794,19055
735,440457,4968
736,165087,2395
737,1031921,25071
738,138127,2626
739,551931,9114
740,117947,1938
741,810933,12000
742,2789086,48284
743,386022,2130
744,19522,226
745,620517,10328
746,366658,5271
747,142035,2695
748,637025,7322
749,56421,697
750,516550,10550
751,63497,318
752,844870,16934
753,330166,5645
754,3663452,59003
755,463915,6125
756,312318,7899
757,95063,1560
758,1998640,33362
759,1061421,19219
760,30837,471
761,181016,1966
762,1246882,23609
763,686509,12901
764,352575,5775
765,304129,4863
766,427785,6210
767,445310,10151
768,50873,754
769,413405,8294
770,638466,17211
771,756026,17208
772,522129,6944
773,305574,7006
774,582629,8687
775,104189,1415
776,209011,2169
777,304184,5260
778,84649,1243
779,915262,24637
780,191984,3927
781,1894179,50539
782,921653,12252
783,103360,1503
784,1019794,19055
785,440457,4968
786,165087,2395
787,1031921,25071
788,138127,2626
789,551931,9114
790,117947,1938
791,810933,12000
792,2789086,48284
793,386022,2130
794,19522,226
795,620517,10328
796,366658,5271
797,142035,2695
798,637025,7322
799,56421,697
800,516550,10550
801,63497,318
802,844870,16934
803,330166,5645
804,3663452,59003
805,463915,6125
806,312318,7899
807,95063,1560
808,1998640,33362
809,1061421,19219
810,30837,471
811,181016,1966
812,1246882,23609
813,686509,12901
814,352575,5775
815,304129,4863
816,427785,6210
817,445310,10151
818,50873,754
819,413405,8294
820,638466,17211
821,756026,17208
822,522129,6944
823,305574,7006
824,582629,8687
825,104189,1415
826,209011,2169
827,304184,5260
828,84649,1243
829,915262,24637
830,191984,3927
831,1894179,50539
832,921653,12252
833,103360,1503
834,1019794,19055
835,440457,4968
836,165087,2395
837,1031921,25071
838,138127,2626
839,551931,9114
840,117947,1938
841,810933,12000
842,2789086,48284
843,386022,2130
844,19522,226
845,620517,10328
846,366658,5271
847,142035,2695
848,637025,7322
849,56421,697
850,516550,10550
851,63497,318
852,844870,16934
853,330166,5645
854,3663452,59003
855,463915,6125
856,312318,7899
857,95063,1560
858,1998640,33362
859,1061421,19219
860,30837,471
861,181016,1966
862,1246882,23609
863,686509,12901
864,352575,5775
865,304129,4863
866,427785,6210
867,445310,10151
868,50873,754
869,413405,8294
870,638466,17211
871,756026,17208
872,522129,6944
873,305574,7006
874,582629,8687
875,104189,1415
876,209011,2169
877,304184,5260
878,84649,1243
879,915262,24637
880,191984,3927
881,1894179,50539
882,921653,12252
883,103360,1503
884,1019794,19055
885,440457,4968
886,165087,2395
887,1031921,25071
888,138127,2626
889,551931,9114
890,117947,1938
891,810933,12000
892,2789086,48284
893,386022,2130
894,19522,226
895,620517,10328
896,366658,5271
897,142035,2695
898,637025,7322
899,56421,697
900,516550,10550
901,63497,318
902,844870,16934
903,330166,5645
904,3663452,59003
905,463915,6125
906,312318,7899
907,95063,1560
908,1998640,33362
909,1061421,19219
910,30837,471
911,181016,1966
912,1246882,23609
913,686509,12901
914,352575,5775
915,304129,4863
916,427785,6210
917,445310,10151
918,50873,754
919,413405,8294
920,638466,17211
921,756026,17208
922,522129,6944
923,305574,7006
924,582629,8687
925,104189,1415
926,209011,2169
927,304184,5260
928,84649,1243
929,915262,24637
930,191984,3927
931,1894179,50539
932,921653,12252
933,103360,1503
934,1019794,19055
935,440457,4968
936,165087,2395
937,1031921,25071
938,138127,2626
939,551931,9114
940,117947,1938
941,810933,12000
942,2789086,48284
943,386022,2130
944,19522,226
945,620517,10328
946,366658,5271
947,142035,2695
948,637025,7322
949,56421,697
950,516550,10550
951,63497,318
952,844870,16934
953,330166,5645
954,3663452,59003
955,463915,6125
956,312318,7899
957,95063,1560
958,1998640,33362
959,1061421,19219
960,30837,471
961,181016,1966
962,1246882,23609
963,686509,12901
964,352575,5775
965,304129,4863
966,427785,6210
967,445310,10151
968,50873,754
969,413405,8294
970,638466,17211
971,756026,17208
972,522129,6944
973,305574,7006
974,582629,8687
975,104189,1415
976,209011,2169
977,304184,5260
978,84649,1243
979,915262,24637
980,191984,3927
981,1894179,50539
982,921653,12252
983,103360,1503
984,1019794,19055
985,440457,4968
986,165087,2395
987,1031921,25071
988,138127,2626
989,551931,9114
990,117947,1938
991,810933,12000
992,2789086,48284
993,386022,2130
994,19522,226
995,620517,10328
996,366658,5271
997,142035,2695
998,637025,7322
999,56421,697
1000,516550,10550
1001,63497,318
1002,844870,16934
1003,330166,5645
1004,3663452,59003
1005,463915,6125
1006,312318,7899
1007,95063,1560
1008,1998640,33362
1009,1061421,19219
1010,30837,471
1011,181016,1966
1012,1246882,23609
1013,686509,12901
1014,352575,5775
1015,304129,4863
1016,427785,6210
1017,445310,10151
1018,50873,754
1019,413405,8294
1020,638466,17211
1021,756026,17208
1022,522129,6944
1023,305574,7006
1024,582629,8687
1025,104189,1415
1026,209011,2169
1027,304184,5260
1028,84649,1243
1029,915262,24637
1030,191984,3927
1031,1894179,50539
1032,921653,12252
1033,103360,1503
1034,1019794,19055
1035,440457,4968
1036,165087,2395
1037,1031921,25071
1038,138127,2626
1039,551931,9114
1040,117947,1938
1041,810933,12000
1042,2789086,48284
1043,386022,2130
1044,19522,226
1045,620517,10328
1046,366658,5271
1047,142035,2695
1048,637025,7322
1049,56421,697
1050,516550,10550
1051,63497,318
1052,844870,16934
1053,330166,5645
1054,3663452,59003
1055,463915,6125
1056,312318,7899
1057,95063,1560
1058,1998640,33362
1059,1061421,19219
1060,30837,471
1061,181016,1966
1062,1246882,23609
1063,686509,12901
1064,352575,5775
1065,304129,4863
1066,427785,6210
1067,445310,10151
1068,50873,754
1069,413405,8294
1070,638466,17211
1071,756026,17208
1072,522129,6944
1073,305574,7006
1074,582629,8687
1075,104189,1415
1076,209011,2169
1077,304184,5260
1078,84649,1243
1079,915262,24637
1080,191984,3927
1081,1894179,50539
1082,921653,12252
1083,103360,1503
1084,1019794,19055
1085,440457,4968
1086,165087,2395
1087,1031921,25071
1088,138127,2626
1089,551931,9114
1090,117947,1938
1091,810933,12000
1092,2789086,48284
1093,386022,2130
1094,19522,226
1095,620517,10328
1096,366658,5271
1097,142035,2695
1098,637025,7322
1099,56421,697
1100,516550,10550
1101,63497,318
1102,844870,16934
1103,330166,5645
1104,3663452,59003
1105,463915,6125
1106,312318,7899
1107,95063,1560
1108,1998640,33362
1109,1061421,19219
1110,30837,471
1111,181016,1966
1112,1246882,23609
1113,686509,12901
1114,352575,5775
1115,304129,4863
1116,427785,6210
1117,445310,10151
1118,50873,754
1119,413405,8294
1120,638466,17211
1121,756026,17208
1122,522129,6944
1123,305574,7006
1124,582629,8687
1125,104189,1415
1126,209011,2169
1127,304184,5260
1128,84649,1243
1129,915262,24637
1130,191984,3927
1131,1894179,50539
1132,921653,12252
1133,103360,1503
1134,1019794,19055
1135,440457,4968
1136,165087,2395
1137,1031921,25071
1138,138127,2626
1139,551931,9114
1140,117947,1938
1141,810933,12000
1142,2789086,48284
1143,386022,2130
1144,19522,226
1145,620517,10328
1146,366658,5271
1147,142035,2695
1148,637025,7322
1149,56421,697
1150,516550,10550
1151,63497,318
1152,844870,16934
1153,330166,5645
1154,3663452,59003
1155,463915,6125
1156,312318,7899
1157,95063,1560
1158,1998640,33362
1159,1061421,19219
1160,30837,471
1161,181016,1966
1162,1246882,23609
1163,686509,12901
1164,352575,5775
1165,304129,4863
1166,427785,6210
1167,445310,10151
1168,50873,754
1169,413405,8294
1170,638466,17211
1171,756026,17208
1172,522129,6944
1173,305574,7006
1174,582629,8687
1175,104189,1415
1176,209011,2169
1177,304184,5260
1178,84649,1243
1179,915262,24637
1180,191984,3927
1181,1894179,50539
1182,921653,12252
1183,103360,1503
1184,1019794,19055
1185,440457,4968
1186,165087,2395
1187,1031921,25071
1188,138127,2626
1189,551931,9114
1190,117947,1938
1191,810933,12000
1192,2789086,48284
1193,386022,2130
1194,19522,226
1195,620517,10328
1196,366658,5271
1197,142035,2695
1198,637025,7322
1199,56421,697
1200,516550,10550
1201,63497,318
1202,844870,16934
1203,330166,5645
1204,3663452,59003
1205,463915,6125
1206,312318,7899
1207,95063,1560
1208,1998640,33362
1209,1061421,19219
1210,30837,471
1211,181016,1966
1212,1246882,23609
1213,686509,12901
1214,352575,5775
1215,304129,4863
1216,427785,6210
1217,445310,10151
1218,50873,754
1219,413405,8294
1220,638466,17211
1221,756026,17208
1222,522129,6944
1223,305574,7006
1224,582629,8687
1225,104189,1415
1226,209011,2169
1227,304184,5260
1228,84649,1243
1229,915262,24637
1230,191984,3927
1231,1894179,50539
1232,921653,12252
1233,103360,1503
1234,1019794,19055
1235,440457,4968
1236,165087,2395
1237,1031921,25071
1238,138127,2626
1239,551931,9114
1240,117947,1938
1241,810933,12000
1242,2789086,48284
1243,386022,2130
1244,19522,226
1245,620517,10328
1246,366658,5271
1247,142035,2695
1248,637025,7322
1249,56421,697
1250,516550,10550
1251,63497,318
1252,844870,16934
1253,330166,5645
1254,3663452,59003
1255,463915,6125
1256,312318,7899
1257,95063,1560
1258,1998640,33362
1259,1061421,19219
1260,30837,471
1261,181016,1966
1262,1246882,23609
1263,686509,12901
1264,352575,5775
1265,304129,4863
1266,427785,6210
1267,445310,10151
1268,50873,754
1269,413405,8294
1270,638466,17211
1271,756026,17208
1272,522129,6944
1273,305574,7006
1274,582629,8687
1275,104189,1415
1276,209011,2169
1277,304184,5260
1278,84649,1243
1279,915262,24637
1280,191984,3927
1281,1894179,50539
1282,921653,12252
1283,103360,1503
1284,1019794,19055
1285,440457,4968
1286,165087,2395
1287,1031921,25071
1288,138127,2626
1289,551931,9114
1290,117947,1938
1291,810933,12000
1292,2789086,48284
1293,386022,2130
1294,19522,226
1295,620517,10328
1296,366658,5271
1297,142035,2695
1298,637025,7322
1299,56421,697
1300,516550,10550
1301,63497,318
1302,844870,16934
1303,330166,5645
1304,3663452,59003
1305,463915,6125
1306,312318,7899
1307,95063,1560
1308,1998640,33362
1309,1061421,19219
1310,30837,471
1311,181016,1966
1312,1246882,23609
1313,686509,12901
1314,352575,5775
1315,304129,4863
1316,427785,6210
1317,445310,10151
1318,50873,754
1319,413405,8294
1320,638466,17211
1321,756026,17208
1322,522129,6944
1323,305574,7006
1324,582629,8687
1325,104189,1415
1326,209011,2169
1327,304184,5260
1328,84649,1243
1329,915262,24637
1330,191984,3927
1331,1894179,50539
1332,921653,12252
1333,103360,1503
1334,1019794,19055
1335,440457,4968
1336,165087,2395
1337,1031921,25071
1338,138127,2626
1339,551931,9114
1340,117947,1938
1341,810933,12000
1342,2789086,48284
1343,386022,2130
1344,19522,226
1345,620517,10328
1346,366658,5271
1347,142035,2695
1348,637025,7322
1349,56421,697
1350,516550,10550
1351,63497,318
1352,844870,16934
1353,330166,5645
1354,3663452,59003
1355,463915,6125
1356,312318,7899
1357,95063,1560
1358,1998640,33362
1359,1061421,19219
1360,30837,471
1361,181016,1966
1362,1246882,23609
1363,686509,12901
1364,352575,5775
1365,304129,4863
1366,427785,6210
1367,445310,10151
1368,50873,754
1369,413405,8294
1370,638466,17211
1371,756026,17208
1372,522129,6944
1373,305574,7006
1374,582629,8687
1375,104189,1415
1376,209011,2169
1377,304184,5260
1378,84649,1243
1379,915262,24637
1380,191984,3927
1381,1894179,50539
1382,921653,12252
1383,103360,1503
1384,1019794,19055
1385,440457,4968
1386,165087,2395
1387,1031921,25071
1388,138127,2626
1389,551931,9114
1390,117947,1938
1391,810933,12000
1392,2789086,48284
1393,386022,2130
1394,19522,226
1395,620517,10328
1396,366658,5271
1397,142035,2695
1398,637025,7322
1399,56421,697
1400,516550,10550
1401,63497,318
1402,844870,16934
1403,330166,5645
1404,3663452,59003
1405,463915,6125
1406,312318,7899
1407,95063,1560
1408,1998640,33362
1409,1061421,19219
1410,30837,471
1411,181016,1966
1412,1246882,23609
1413,686509,12901
1414,352575,5775
1415,304129,4863
1416,427785,6210
1417,445310,10151
1418,50873,754
1419,413405,8294
1420,638466,17211
1421,756026,17208
1422,522129,6944
1423,305574,7006
1424,582629,8687
1425,104189,1415
1426,209011,2169
1427,304184,5260
1428,84649,1243
1429,915262,24637
1430,191984,3927
1431,1894179,50539
1432,921653,12252
1433,103360,1503
1434,1019794,19055
1435,440457,4968
1436,165087,2395
1437,1031921,25071
1438,138127,2626
1439,551931,9114
1440,117947,1938
1441,810933,12000
1442,2789086,48284
1443,386022,2130
1444,19522,226
1445,620517,10328
1446,366658,5271
1447,142035,2695
1448,637025,7322
1449,56421,697
1450,516550,10550
1451,63497,318
1452,844870,16934
1453,330166,5645
1454,3663452,59003
1455,463915,6125
1456,312318,7899
1457,95063,1560
1458,1998640,33362
1459,1061421,19219
1460,30837,471
1461,181016,1966
1462,1246882,23609
1463,686509,12901
1464,352575,5775
1465,304129,4863
1466,427785,6210
1467,445310,10151
1468,50873,754
1469,413405,8294
1470,638466,17211
1471,756026,17208
1472,522129,6944
1473,305574,7006
1474,582629,8687
1475,104189,1415
1476,209011,2169
1477,304184,5260
1478,84649,1243
1479,915262,24637
1480,191984,3927
1481,1894179,50539
1482,921653,12252
1483,103360,1503
1484,1019794,19055
1485,440457,4968
1486,165087,2395
1487,1031921,25071
1488,138127,2626
1489,551931,9114
1490,117947,1938
1491,810933,12000
1492,2789086,48284
1493,386022,2130
1494,19522,226
1495,620517,10328
1496,366658,5271
1497,142035,2695
1498,637025,7322
1499,56421,697
